vote,comment
-6,كل المهاجرين يجمعون الاموال ويرجعون بلدهم الاصل الا المغاربة يدقون الاوتاد ويطمعون ف كل سئ ولا يرجعون الى بلدهم الا ف صندوق الجوع والنوع .ليس لديهم اي نية لنفع بلدهم باي شئ ويطلبون كل شئ
-1,"فاليهدروا اموال التى تنزع من المواطن ضلما .. رغما منه هذه القناة لايستفيد منها المواطن بشئ يفيده بل العكس ..أزمة ""دوزيم"" المالية، التي ما فتئت تلوح بها خلال الفترة الأخيرة، تمثلت في صور لسيارات فارهة تحمل ""لوغو"" القناة الثانية، بعدد من ربوع المملكة وخارجها، إضافة إلى مقطع فيديو تناوله رواد مواقع التواصل الاجتماعي وصوره أحد المغاربة المقيمين بالخارج تظهر فيه سيارة من ماركة فارهة عليها شعار القناة الثانية من أمام مكان الحلبة التي شهدت نزالا بين الملاكم المغربي بدر هاري وبين الهولندي ريكو بهولندا."
6,قبل الكلام على الهجرة علينا أن نغوص فيمن كان سببًا في هذه الهجرة فالحسن الثاني رحمة الله عليه كان أول من أعطى الضوء الأخضر لساكنة الريف لمغادرة التراب الوطني لانه كان يعلم مسبقا أن العاصفة ستبدأ من الريف ولهذا سمح لهم بمغادرة التراب الوطني بدون إعاقات عندما كان الجواز الأخضر لا يعطى إلا لفئة قليلة جدا نصف الريف هاجر الى الدول الغربية وكان الكل يخطط أن يصلح حاله المادي ويرجع الى الوطن الأم لكن عندما إستفحل الفساد في المغرب الكل راجع ما كان في مخيلته واستقر في بلد الهجرة وتبعه أبناءه وهناك من قضى نحبه وهناك من ينتظر إنا أعيش في هولندا 30 سنةً ولم ولن أندم على السنين التي قضيتها هنا ولم ولن أفكر يوما في الرجوع الى المغرب لأنني تعلمت شيء واحدًا وهو أنني بشر كمثل البشر عندما كنت أعيش في المغرب يتيمًا لا أحد كان ينظر لحالي وعائلتي حتى المدارس كانت ترفضني فكيف لي أن أبكي على بلد هو ليس لي وأنا ليس له
3,الأذكياء هاجرو واستغلو وقتهم في العمل الجاد وفي ضرف عشر سنوات عادو الى بلادهم وقامو باستغلال رأس مالهم في بلادهم أغلبهم نجحو ومنهم من اصبح من التجار الكبار ولا يذهبون الى اروبا الى سا ئحون رؤوسهم مرفوعه معززون ومكرمون. اما عكس الاذكياء هاجرو وقامو بنهج طريق العربده وضاعو شبابهم في الملاهي ليليه. الخمور الدعاره الخ...والان شابو واصبحو عاجزين العوده الى بلادهم وما عليهم الا الخنوع وقبول المذله. وهناك فئه ثالثه بالرغم من امتلاكها الامكانيات للعوده الى بلادهم. الا انهم يفضلون العيش هناك وتراهم اغلبيتهم يبيعون ما اهمله السكان في حاويات القمامه في الاسواق العشوائية لان معنى الكرامه وعزه النفس لا يعرفون معناهم اصلا.
0,هاد شي ، غير مسرحية سياسية ،والهدف منها ، لا يعلمه إلا الله و المخطيطين لهاد الهجرة بكثافة.
225,الحمد لله منين تفكرتهم كان تفكيري كلو معهم الله يرجعهم على خير ان شاء الله والله يحفظ المسلمين من هذا الوباء القاتل يارب
115,كيفاش دايرة هاد الدراسة فالصين ؟؟؟؟ على العموم الله يشوف من حالهم ويرجعوا سالمين لبلادهم وعائلتهم
219,بادرة طيبة من الملك محمد السادس اتمنى عودتهم إلى أهلهم بصحة وسلامة
-308,غدين تجيبو 100 للقضاء على 40 مليون أم سوف تتكفلو بعلاجهم قبل إدخالهم؟؟؟
183,شكرا جلالة الملك على هذه الالتفاتة الابوية وشكرا الشعب المغربي على تعاطفه مع ابنائنا ..لن يقدرها إلا الآباء الذين يحاصر الداء أبناءهم في دولة الصين 
60,مبادرة طيبة من راعي البلاد و العباد ،جزاكم الله خير الجزاء على هذه الإلتفاتة الطيبة و الغيرة على ولاد المغرب ، نرجو منكم إلتفاتة أخرى إلى أبناء الريف المغربي ،القابعين في سجون المملكة الشريفة حتى يتم طي هذا الملف إن شاء الله تعالى و الإنطلاق بدولتنا الحبيبة في إطار مشروع تنموي جديد يحقق للشعب المغربي الأصيل العيش الكريم في إطار عدالة إجتماعية و تعليم و صحة إن شاء الله تعالى
70,"الحمد لله اوليدات مغاربة صغار البارح دارو لايف يطلبون المساعدة خصوصا ان مدينتهم كانت محاصرة و سلطات القنصلية بقيت مكتوفة الايدي كون المدينة محاصرة مما حال دون ايصال المؤونة للطلبة المحاصرين , لكن ربما تدخل الملك سيمكنهم من الرجوع الي البلد لان الاوضاع سايرة للاسوء و نرجو من الله ان يوصلهم بخير و ندعو مع الشعب الصيني ليتغلب علي هذه الكارتة في اقرب الاجال اللهم اننا لا نسالك القدر ولكن نسالك اللطف فيه."
97,أتمنى أن يتم تعقيم الطائرة بعد ذلك والحجر الصحي على كل القادمين من الصين على تلك الطائرة حتى يتم محو الشك باليقين من عدم اصابتهم بالفيروس، وهذا كله لتفادي الكارثةهذه اجرائات عادية تقوم بها كل الدول، سنرى هل سيتبع المغرب هذه الإجراءات.
43,الله ينصر الملك ويحفظه لشعبه اتمنى للطلبة ان يعودوا سالمين الى اهلهمالصينيين يأكلون وجبات غريبة كالخفاش وهذا من أسباب ظهور الفيروسنسأل الله السلامة والعافية
53,زعما الملك من هاد الناحية معندك متسالو كيشفي الغليل الطلبة المغاربة لي حاصلين فالصين كيموتو بالجوع على حق لمحالات ووسائل النقل وكولشي حابس ولي خرج كيتعاقب ب 7 سنين د الحبس ودارو فيديوهات باش السلطات الدبلوماسية المغربية تتحرك وتردهوم للمغرب بحال كاع الدول لي رجعو المواطنين نتاعهوم وصافطو ليهوم طائرات مدنية خاصة وبعض الأحيان عسكرية كاع إلا المغرب الطمأنة ومتخافوش مكاين والو درنا رقم أخضر وكذا وكذا غا الهدرة دالنعاس حتى كيتدخل الملك شخصيا وهادي تحسب له كولشي كينوض يتجارا وخص المسؤولين ميبقاوش يتسناو الملك وخدمو كل يدير خدمتو اصاحبي لبغينا البلاد تزيد للقدام + حتى المغاربة لحاصللين فليبيا شحال هادا مدارو والو معاهوم حتى تدخل الملك ...
-40,أتمنى أن يأمر جلالته بترحيلي من المغرب حبذا إلى فرنسا أو ألمانيا أو كندا أو بريطانيا فأنا أعيش منذ سنوات في البطالة رغم حصولي على الإجازة في الإقتصاد ... و في حالة تم ذلك سأكون أكثر سعادة و سأحس كأنني ولدت من جديد ...
27,مبادرة جيدة من ملك البلاد.نتمى ان تتبعها مبادرات اخرى لارجاع القاصرين المتشردين في اوروربا.الرعاية بالمنكوبين في الجبال المغربية الذين يعانون في صمت من البرد والجوع والمرض.اطلاق سراح جميع المعتقلين من حراك الريف وزاكورة وجرادة والصحفيون والحقوقيون. وهناك ملفات اخرى تستحق الحل كالسطور على املاك الغير والفساد الاداري والمالي وربط المسؤلية بالمحاسبة.
27,الرجولة والقرارات الصائبة والمفرحة حتى نحس أننا مواطنين وهناك من يهتم بنا في بقاع العالم أسيدي الله إحفظك وخلي ليك الصحة أما كون جات على السي العثماني كون رسل معاربة لالصين بدلا من إرجاعهم
28,تدخل سيدنا نصره الله وايده في محله!!! رؤوف بأبناءه وهذا كان متوقع من ملك لا يبخل على أبناءه بالرظى والعطف!!! حب متبادل من ملك لشعب وفي وسنبقى داءما أوفياء للعرش العلوي الشريف تحت شعار.الله.الوطن.الملك!!!!
20,نحبك في الله ياملكنا محمد السادس.نخبك من اعماقنا ياملكنا محمد السادس.من ينقذ ابناءك المهاجرين بالصين سوى انتم جلالة الملك.والله الا دمعت عيني منين قريت الخبر.غادي نقول كيما ديما.ملكنا محمد السادس الله يحفظو وينصرو ويحفظ ليه الميمة لي ولداتو.
14,حفظك الله وأطال في عمرك وأدام الله عليك بالصحة والعافية. نثمن هذه الإلتفاثة المولوية من أجل إخواننا المقيمين في الصين، وحفظ الله بلدنا من كل مكروه إنه سميع الدعاء.
15,قرار سديد لجلالة الملك حفظه الله ، و نرجو أن تُتخذ الوسائل اللازمة من أجل معالجتهم مع اتخاذ السبل الكافية لعدم نقل العدوى ، حرس الله بلادنا من هذا الداء و سائر بلاد المسلمين
21,الحمد أخيرا جاء القرار الصائب الذي كنت أنتظره وينتظره كل المغاربة،فملك البلاد وبحنكته وطيبة قلبه أمر بعودة المواطنين العالقين في المدينة المنكوبة،واما الذين كنا نعول عليهم وهم من يسيرون مقاليد البلاد بقوا يتفرجون ولن يتخذوا أي قرار في هذا الشأن (أعضاء الحكومة)المعول عليها ،ولكن وكما يعلم كل مواطن مغربي فالمسير الوحيد لهذا البلد و حاميها هو الملك محمد السادس حفظه الله،ونتمنى لإخواننا أن ينجيهم الله من هذا المرض الخبيث وكل إنسان على وجه هذه الأرض.....
11,قرار جيد يجب أن ينقذ مواطنينا نتمنى أن يعودوا الطلاب بأمن وسلامة الى وطنهم بخير وعلى خيرBonne décision faut sauver nos concitoyens là ou ils se trouvent et préparé nos personnels médicale Confrontations à cette épidémie
8,نامل من الحكومة بالتعاون مع منظمة الصحة الدولي وبالتنسيق فيما بينهم حول إيجاد مصلا طبيا باسرع وقت ممكن حتى لا يتفشى هذا المرض الوبائي وتعليم الأسرة على أهمية النظافة في كل المجتمع يساهم في تعزيز الوقاية من هذا الآفة لخطيرة
0,هد الفروس لا يتحمل مناخ شمال افريقيا انه يموت قبل وصوله الينا الحمد لله مناخنا جيد
9,شكرا جزيلا مولاي انك بحق بطل المبادرات البنائة والشجاعة انقاد رعايا جلالتكم من محنتهم في الصين يعتبر شيء متالي ومتمييز أنكم بحق تهتمون بالمواطن المغربي في كل بقاع العالم مولاي حفظك الله ورعاك وجعل في الصالحات ذكراك واعانك وسدد خطاك وأقر عينك بولي العهد المحبوب مولاي الحسن وشد أزركم بجميع أفراد الأسرة الملكية الشريفة والشعب المغربي والحمد لله والصلاة والسلام على المصطفى الأمين وعلى آله وصحبه ومن والاه
8,شكرا لجلالة الملك على الالتفات لابناء الشعب وجلب الجمل بما حمل لاستثمار الفيروس في المغرب للقضاء على البطالة وتشجيع المصحات الخاصة ولما لا انتاج اعشاب طبية لتخفيف الاعراض وتصديرها لاسبايا والمانيا والكويت وفرنسا وامريكا ... لجلب العملة
-28,علاش كاينين البلايص في الصبيطارات؟ علاش كانينين الصبيطارات في المغرب؟واش عرفتوا علاش المغاربة كيتسنوا خارج المطارات لوداع او استقبال المسافرين؟ علاحقيتاش المخزن خايف عليهوم، باش ميتعاداوش مع المسافرين لي داخلين المغرب! اللهم يتعاداو الحيوط و الزليج و الكراسي ديال المطار في الداخل او الفيروس يخرج من المطار! الله يرحمنا! آمين!
17,مافهمتش لاش كاتصلاح السفارة و لاش كاين شي حد سميتو وزير خارجية؟؟ لاش ديما كايتسناو الملك؟؟ و تصوروا كون كان مريض مثلا؟؟ غايخليوهوم يموتوا؟؟
9,التفاتة موفقة، و في الوقت المناسب، اتمنى ان تطبق التعليمات حرفيا، و ااسف لنعدام روح المبادرة لدى السياسيين عامة، ديما لي حصل الى ماتفكروش سيدنا كيبقا حاصل
12,عند عودتهم وجب وضعهم في حجر صحي إحتياطي لمدة 14 يوما على الأقل . مع تعقيم الطائرة التي أقلتهم . لأن الفيروس قد تطور عن سابقه واصبح يصيب عددا أكبر من الضحايا ولا تضهر علامة الإصابة إلا بعد اسبوع من حضانة الفيروس . وخلال هذه الفترة قد يكون المصاب نقل الفيروس لمئات الأشخاص وهو لا يعلم باصابته .ويجب منعهم من التواصل المباشر مع عائلاتهم خلال مدة الحجر الصحي الإحتياطي .كما يجب اجراء فحوصات شاملة على الوافدين لمطارات المملكة . لقد أصبحت الفيروسات أكثر تطورا وذكاءا وأكثر مقاومة للمضادات الحيوية . ومستقبلا سيلقى أكثر من نصف البشر حتقهم بسبب الفيروسات . لأنها ستكون السبب الأول في انقراضنا في النهاية .نحن ندفع ثمن العولمة التي فتحت الطريق لانتشار الأمراض والفيروسات على نطاق واسع جدا . قبل العولمة لم يكن ليحدث ما نعيشه من فوضى وموت حاليا .
11,34 مغربي حنوبي/: أتدري لمادا يبنى مستشفى في الصين في عشرة أيام..؟ هناك فائض في اليد العاملة الرخيصة والسكان مليار نسمة وهم مجدون في العمل ولا ينتظرون تفريق الريع مثل بعض القوم عند الجيران وحمادات تندوف.. ولسد الخصاص عندهم يستغلون حتى الكلاب والقطط في تغددتهم.. ونسبة الفقر وحقوق الإنسان عليك أن تبحث فيها قبل كتابة تغليقك
15,مبادرة طيبة،لكن المؤسف هو أن عدد الحالات المصابة بالفيروس في الصين وصل لأكثر من 25 الف حالة وعدد الوفيات تجاوز 80 حسب وسائل الإعلام، والمشكل هو أن المغرب لم يوقف الخط الجوي المباشر بينه وبين الصين!!!!!!!!!!!!!! وقالوا بانهم يراقبون جيدا كل القادمين من الصين؟؟؟؟؟ ؟؟؟؟؟ رجاء لاتستهتروا بصحة المغاربة الضعفاء..... نحن حاليا في غنى عن السياح الصينيين. اللهم احفظ بلدنا من كل سوء. أمين يارب العالمين.
6,يجب وضعهم تحت المراقبة وعزلهم لمدة اسبوعان وهي المدة التي يظهر فيها الفيروس...التدابير التي اتخذتها فرنسا مع رعاياها القادمين من الصين يجب ان تطبق والا استفحلت الكارثة ..ونظامنا الصحي العاجز لن يكون قادرا على مواجهتها
2,ما هو مصير باقي المغاربة المتواجدين بباقي مقاطعات الصين الأخرى وعددهم بالعشرات وجب ترحيلهم هم كذلك لأن الفيروس إنتشر في كل الأرض الصينية بمختلف مدنها ومقاطعاتها .
6,الى المعلق رقم 27 زوكوكلواذا ذاقت بك الحياة في وطنك و تريد الهجرة فعليك أن تدفع طلبك لأن الطائرة متوجهة الى الصين لجلب الاخوة المغاربة ستتجه فارغة لتعمل على نقلك اليها دون دفع و لو سنتيما واحدا و ابقى في الصين احسن لك من اوروبا لان اوروبا تطرد كل مغربي لا يتوفر على الاوراق القانونية. الانسان يحمد الله على صحته اولا و يبحث عن العمل. و كل من له الذراع يجد العمل بكل سهولة .
1,الشكر موصول لوليد سامي اللدي اثار الإنتباه لهده الواقعة و شكرا لصاحب الجلالة على هده الالتفاتة الكريمة . و لو ان الترحيل معقد بسبب الحجر الصحي على المدينة ... و لكن يجب أن نتفائل .
-1,يجد أكثر من 700 الف مغربي في الصين؟؟؟؟لم يحل أحد- أين الطائرة التي نقلتهم- كلام فارغ
0,إنها إلتفاتة مولوية كريمة التي منحها جلالة الملك لهؤلاء الطلبة المحاصرين في الصين بسبب فيروس كورونا الفتاك، و لولاه لما تم إنقاذهم من الورطة التي وقعوا فيها، فهل يا ترى ستشمل هذه الإلتفاتة المولوية الكريمة إلى وضعيتي التي قد أشرت إليها في تعقيبي أمس في هذا الموضوع، أتمنى ذلك بعدما فقدت الأمل من حكومتنا الموقرة؟. عاش الملك وجعله الله ذخرة لهذا الوطن و عاش الشعب المغربي مكرما معززا في رعاية أمير المؤمنين نصره الله.
3,شكرا جزيلا لجلالة الملك .... زعما الحكومة ولا المسؤولين ميقدروش يخدموا واتاخدو القرارلت وزيد عليهم حتى السفراء لي كيمثلو الملك والدولة المغربية كلشي ناعس وشي كيسميها فشي هادشي لي كيعصبنا كيخدمو غير ولادهم ومصالحهم وزايدينها بتخراج العنين فالتلفزة والبرلمان... يجب المتابعة الطبية الجيدة لهؤلاء الطلبة
0,الله يحفظ المسلمين من هذا الوباء القاتل يارب
44,مسلمي الصين داقو العذاب والهوان من الحكومة الصينية .فهل من منتقم
41,فيروس قتل٨٠ شخصا زعزع العلم و المسلمين تموت منهم الآلاف يوميا لا يكترت لهم احدا.روح المسلم أصبحت أرخص شيء في الكون
37,هدا انتقام من الله تعالى لا نتشفى ولاكن قوة آلله تعالى بالانتقام منهم إحراق وعداب المسلمين والمسلمات لا يحصى عندهم ببساطه أنزل الله بها الوباء والعدابانه يمهل ولا يهمل
-3,ما فهمتش انا هادوك لي كيقولو انتقام ما انتقام واش عندكم شي عقل ولا والو.دابا خاصكم تعرفو ان الفيروس ايلا تطلق فالصين و انتاشر راه يعني العالم كله معرض للفيروس و اكثر بلاصة غادي ينناشر فيها هي الحج .يعني العقاب الالهي لي كتهدرو عليه راه شامل و يقدر يوصلك حتى انت .ثانيا ما ذنب الشعب الصيني بما اقترفته حكومتهم الشيوعية .ثالثا كفى من الغباء راكم شوهتونا
4,يجب على الحكومة ان كانت تهتم لآ مرنا ان تفعل مبدأ بسيط وهو الوقاية خير من العلاج..الله اعلم بحالنا مستشفيات مهترئة قلة أدوية اطقم صحية متوسطة وضعيفة الكفاءة،والزكام العادي يهددنا..فاالمرجو ممن يتولون امورنا ان يمنعوا السفر من والى الصين ومنع الرحلات القادمة منها سواء ترانزيت او غيرها ومن كل البلاد الموبوؤءة بهذا الداء...نرجو السلامة للجميع..
7,الله اكبر عدد الوفيات في إرتفاع رهيب ،يجب منعهم من الدخول الى المغرب
-1,فقط يربدون بيع الا دوية ،يصنعون اافيروس والدواء حسبنا الله ونعم ااوكيل.
14,هذه كندا والدول المتقدمة..فما بالك بالعالم الثالث..الذي كل شيء فيه متدهور من الخدمات الصحية الى بلاغات المسؤولين وعدم اهتمامهم.الى الى....اللهم ارحم ضعفنا...الوقاية خير من العلاج...الوقاية لا تكلف سوى الغاء رحلات طيران من الصين واليها لبعض الوقت...
23,"هذا الصباح رأيت طالبة مغربية على المباشر في الصين تستنجد بوزارة الخارجية المغربية في الصين و لامجيب , حيث قالت معضم بلدان العالم قدموا مساعدات لمواطنيها للخروج من الصين و ذكرت( تونس ,الأردن, السعودية ...) إلا المغاربة لازالوا عالقون في المكان , المواطن المغربي لاقيمة له, الحمد لله لدينا جنسية أخرى يسولو فينا (الجنسية الأمريكية)."
86,الدول التي تحترم مواطنيها تقوم بإنشاء خلية أزمة لكي تقوم بترحيل مواطنيها لكي لا يصيبهم اي مكروه اما نحن انا الله سبحانه وتعالى
69,المغرب لم يتحرك لسببين ، اولهما ان المغاربة دايرين الجلبة على جميع الامراض الي كاينا ولي عاد غادي تكون ، والسبب التاني ان السفارة المغربية بالصين ماعندهاش العدد الصحيح دلمغاربة هناك لان اكتر من النصف حاركين
42,سبحان الله الصين تجاوزت الحدود و ضيَّقتْ الخِناق على المسلمين فعاقبَهُم الله بما ليس في حُسْبانِهِم،لله جنود السماوات و الأرض.
41,شوف ناس لي كتهتم بمواطنيها، المواطن كيحس براسو عندو قييمة فبلادو ماشي فحال شي مسؤوليين ديانا ما كرهوش هاد الشعب كلو يموت و ينتحر باش يعيشو بلا ما ينتقدهم حتى،، و الله العظيم إذا كاين شي مسؤولين فالمغرب كيعتبرو المواطن درويش فحال حشرات و لكن حو فينا و خصنا اكثر من هادشي دق فينا و حنا ساكتين
28,دائما يكتفي المغرب بالطمأنة ... ما يحز في القلب لدى المغاربة داخل و خارج الوطن أن المغرب لديه كل الإمكانيات ليصبح من أفضل دول العالم ... موقع إستراتيجي جد متميز نحسد عليه ... ثرواث طبيعية مختلفة و متنوعة ... مناظر خلابة و تنوع طبيعي و ثقافي ... كوادر مؤهلة و لو أن أغلبها أصبح يفضل الهروب إلى الخارج ... و لكن المشكل في الضمير عند العديد من المسؤوليين و كبار الشخصيات في هذا البلاد ما كاينش ... فليعلمو أنهم سيموتون في يوما ما فخير ما يفعلوه هو أن يساهمو في جعل وضعية البلاد و العباد أفضل ... أما عن الفيروس فأكبر المنظمات الطبية في العالم تحذر من خطورته ...
18,جميع الدول شرعت في استرجاع مواطنيها من الصين خوفاً من مرض كورونا أما المغرب فاكتفى فقط بطمأنة الشعب لاحول ولا قوة الا بالله العلي العظيم لأن تلك الدول عندها غيرة وخوف على مواطنيها لكن للأسف الحكومة المغربية لاتأبه ولاتهتم لمواطينها حسبنا الله ونعم الوكيل.
31,المغربي أرخص كائن بشري لدى مسؤوليه الذين لا هم لهم سوى فرض الضرائب وحلب المواطن....أما صحته فلتذهب إلى الهاوية...وخير مثال لذلك مستشفياتنا الفارغة والمهترئة....
17,"المغرب يكتفي بالطمأنينة لأن الكثير من مواطنيه يؤمنون بأن هذا الفيروس عقاب من الله على الكفار الصينيون، وبما أن جل المغاربة مسلمون فهم إذن يتمتعون بلقاح إلاهي يحميهم من هذا ""العقاب"" وبالتالي فإن المسؤولين عندنا يتجاوبون مع المغاربة بالطريقة المناسبة التي تتماشى مع عقلهم. لهذا أطمئنوا فهذا عقاب الكفار كما تقولون. اطمئنوا اطمئنوا"
19,المغرب لا يمكن الإعتماد عليه في مثل هذه الواقف أو في مثل هذه الحالات أوغيرها، ذلك لأن المغرب لا تهمه جاليته و لا قيمة لها عند المسؤولين ، كما أن المغرب و لا تهمه صحته جاليته و لا تهمه معاناتهم في ديار الغربة؛ بقدر ما يهمة عملتهم الصعبة لإدخالها الى البلد، بل عندهم المغربي الذي يعيش في الخارج مجرد عملة للتفاخر بهما فقط عند الحاجة، أقول لكم هذا ، لأنني كانت لذي مشكلة ، وقد وجهت رسائل الى كل المسؤولين المعنيين بالجالية ، قصد مساعدتي و كانت هي الأولى في حياتي التي أطلب فيها مساعدة التي كانت بسيطة لأنني كنت في ورطة، لكن بدون جدوى ، و قد كانت أجوبتهم خجولة و محتشمة، و كأنني لست مغربيا، يا سبحان الله .
8,سيموت عدد هائل من الصينيين جراء هذا الوباء وجب على السلطات الحذر و التحقق من سلامة كل شخص أتى من الصين وشكرا
14,يبدو أن القادم اصعب والله اعلم العقل السليم في الجسم السليم اصبح في خبر كانهنا في اوروبا ومن دون اوبءة وفيروسات الكل يعاني من الأمراض النفسية والجسدية وفيات كثيرة ما بين الخمسين والستين وكأنه شبه تقاعد ووداعاللهم الطف اللهم احفظ
4,بنادم ضعيف مرض كيصبو بالرعب كيخافو من الموت ولاكن شنو قدمتو للاخرة ؟
7,المسلمون خالقهم الله بالجلبة للحماية من كل الأمراض وخصوصا هذا الفيروس اللي هو عقاب الله للكفار. فما عليهم إلا الاطمئنان فهذا المرض يصيب فقط الكفار، على حسب داكشي اللي فهمت من بعض المعلقين. من فضلكم هل ممكن تسافروا الى الصين وخصوصا الى بؤرة انتشار الفيروس لكي تبهروا العالم بمناعتكم الخارقة ضد هذا العقاب؟ كونوا هانيين غانديروا لايك للتغريدات دياولكم، هيا سافروا الى الصين.
5,"أليس وباء كورونا من الكوارث على المغاربة،إذن أين هي أموال ضريبة الكوارث التي طبقت علينا بدون موافقتنا، هل هناك كارثة أكبر من كورونا القاتل،تنهبون المليارات بالفن ثم لا تنقدون ولو واحدا من المغاربة،ولو كان بالصين،كونوا خلية أزمة واجلبوا إخوتنا إلى وطنهم وباراكا من الامبالات وديرو عين ميكا راه كلنا عايقين بكم،شوفو الدول الأخرى واستفيدوا، ""أولا لي لقى تاحيماريت تسلكو اش يدير بالفهاما"""
7,على الحكومة المغربية الإستجابة للعديد من المغاربة العالقين في المنطقة المتضررة من فيروس كورونا.هل الأمر خارج عن إرادة المغرب فحسب أو جميع الدول؟أفتوني.
-6,دابا ما الحكمة من جلب مواطنين من مكان الوباء إلى أوطانهم؟ باش يزيد ينتشر؟؟؟؟ أغبى شيء هو هذا الفعل. و هاذ البكايا هنا، حمدو الله أنه ما جلبهم لهنا.
7,هدشي علاش نقول أن الجنسية الأوربية أو الأمريكية أفضل بدرجات،نداء للمجنسين،استعملوا فقط الجواز القوي،الذي يحمي رعاياه،هاد الجواز موجود عند عدد كبير من رجال الدولة وكبار التجار في المغرب،ثم يجئ الوزير الأول بوجه حمر يقول المغرب أحسن من فرنسا.
2,الحكومة لن تخاطر بصحة المغاربة الموجودين بالمغرب. الصين اتخذت اجراء احترازي للحد من انتشار فيروس ليس له علاج !!!يجب على الحكومة التروي فكم حاجة قضيناها بتركها.
2,المغرب يكتفي بالطمأنة ومتى كان المغرب أو الحاكم وليس المغرب كوطن يهتم بالمغاربة القاطنين في الخارج نشاهد اللافتات مكتوب عليها عند الدخول مرحبا بالجالية العزيزة وعند الخروج تقلب اللافتة ويكتب عليها المغادرة بدون رجوع نحن المهجرون يطبق علينا كلام ترامب الرئيس الأمريكي أحلب البقرة وعند إنتهاء حليبها يجوز ذبحها ولهذا أوصي نفسي والمجلية المغربية أن لا تنظر للمغرب أنه موطن أصلي فسواء كنا في الداخل أو الخارج فنحن دائما أجانب
0,نحن المغاربة خوافة حتى من لاكريب ذهبتم من أجل العلم والان ترغبون الهروب من بلاد الجنون والعلم نحن المغاربة لدينا مناعة جيدة هذا السحابة ستمر إنكم في بلاد العلم والازدهار حذاري من التسرع لتحدوا أنفسكم عاطلين عن تتبع الدراسة والعمل وتبدؤون الشكاوي والعويل، إصبروا أنتم مؤامنون طبيا واكلا وشربا نحن نتابع الحدث عن كثب ونرى الطواقم الطبية كيف يعملون سيارات الاسعاف تصول وتجول الشوارع باعداد هائلة أنا متؤكد أن الصين ستنجح في احتواء الأزمة.
4,تا شمن إجلاء را حنا مجليين را بنادموغي مجروح و حاصل ف بطادين و فاصما نتومة باغين تجيبو كورونا واسمعو غي الناس ديال الصحة قالو معدناش تا العدد ديال الأطباء الكافي ونتوما غي داويين فين غي جيو لا جا شي حد مريض غا طرا الكارتة الناي لب تم يصبرو و يريحو حتا تفوت الازمة و الله يوقف معاهم واش عدنا سبيطارات ألمانيا ولا إسبانيا...
1,سبق و قلت في تعليق سابق في إحدى المقالات التي نشرتها هسبريس ذات صلة بالموضوع أن هذه هي ضريبة إعفاء الصينيين من تأشيرة الدخول إلى المغرب، و قلت أيضا أن المغرب يجب عليه إجلاء جميع المغاربة بما فيهم البعثات الديبلوماسية المغربية من الصين و يجب أيضا طرد الصينيين و البعثات الديبلوماسية الصينية من المغرب إلى حين تتم معالجة هذا المشكل (قلت طرد الصينيين حتى لا يجدوا حجج للدخول إلى المغرب بأن لديهم أفراد من عائلاتهم هنا في المغرب) لكن تعليقي لم يعجب الكثيرين. و سأكررها الصينيون لا يجلبون إلا المشاكل و يجب على المغرب إجلاء المغاربة المقيمين في الصين و ترحيل الصينيين الذين يوجدون في المغرب
1,"بلدان العالم تقيم الدنيا ولا نقعدها من أجل مواطنيها....ونحن قولوا العام زين...لو كانت أموالا تنهب لكانوا هم السباقين....ولكنهم مواطنون""شايطين""...من سوء حظ المغاربة ""الحاصلين""بالصين ان ليس هناك أحد من ابناء كروش لحرام ... نستودعهم الله الذي لا تضيع ودائعه.."
2,العنوان المناسب :المغرب يتخلى عن مواطنيه في الصين... يريدهم فقط لجلب العملة الصعبة لا غير
-1,أنصح المغاربة اجتناب فرنسا و الصين لتجنب الإصابة بهذا الوباء
3,المانيا و بريطانيا يقومون باجلاء مواطنيهماسبانيا تعمل مع مع الاتحاد الاوروبي لكي يساعدوها في اجلاء رعاياها المغرب لا كلام و لا افعال
1,42min12 cas suspects en Turquie. 9 Chinois et 3 Turcs travaillant dans la construction de réserve souterraine de gaz sont hospitalisés en urgence. Les Chinois s'étaient rendu récemment en Chine.42 دقيقة12 حالة مشتبه بها في تركيا.يتم نقل 9 صينيين و 3 أتراك يعملون في بناء احتياطيات الغاز تحت الأرض إلى المستشفى في حالات الطوارئ.كان الصينيون قد زاروا الصين مؤخراً.
-1,اوبءة كثيرة وقعت علي مر التاريخ في عهد الرسول صلى الله عليه وسلم وفي عهد الخليفة عمر زمان آلاف أما هذا الوباء فهناك من يقول أن أمريكا ضربت يغبار القنبلة النووية في بحر الصين والله الحوت وبعدها الإنسان المهم كارثة ستحل الأرض والله احفظ اوصفي
2,واليس بيبعيد نوءيد القرم 8 وانقول الصين يكلون من كل ماهب ودب .علمييان المعيدة لها برنامج ما يحلو لها حتى من مأكولات الحلال والحرام هل الخنافيس والضفاديع والحميروالافاع وجمع الحشرات لن تقبلها المعيدة وايفتريز منيها سوموم
